Observation,Slice#,Date,Min Long,Max Long,Min Res,Max Res,Mean Res,Min Phase,Max Phase,Mean Phase,Min Emission,Max Emission,Mean Emission,Incidence,% Coverage,EW,EW Std,Normal EW,Normal EW Std
ISS_231RI_EGAPMOVMP001_PRIME,32,2016-02-06T06:30:20,339.14,349.12,13.812,21.39,17.601,102.509,102.716,102.612,80.838,81.078,80.958,64.161,94,5.53474,0.60951,0.86913,0.10076
ISS_231RI_EGAPMOVMP001_PRIME,33,2016-02-06T06:13:48,349.14,359.12,13.865,19.289,16.577,102.553,102.786,102.67,80.884,81.104,80.994,64.161,94,5.35154,0.36902,0.83392,0.05681
ISS_232RF_FMOVIE001_PRIME,0,2016-02-10T13:54:36,13.08,23.06,12.131,16.945,14.538,83.983,84.158,84.071,76.67,76.832,76.751,64.147,95,2.47883,0.47576,0.56774,0.10727
ISS_232RF_FMOVIE001_PRIME,1,2016-02-10T13:47:40,23.08,33.06,11.481,12.125,11.803,83.924,83.982,83.953,76.547,76.669,76.608,64.147,95,2.53756,0.484,0.58827,0.11315
ISS_232RF_FMOVIE001_PRIME,2,2016-02-10T13:18:52,33.08,43.06,11.497,11.971,11.734,83.947,84.078,84.012,76.528,76.636,76.582,64.147,95,5.221,1.25699,1.21073,0.29135
ISS_232RF_FMOVIE001_PRIME,3,2016-02-10T12:57:32,43.08,53.06,11.513,11.724,11.618,84.062,84.16,84.111,76.575,76.639,76.607,64.147,95,3.52297,0.80861,0.81606,0.18712
ISS_232RF_FMOVIE001_PRIME,4,2016-02-10T12:28:44,53.08,63.06,11.528,11.745,11.637,84.144,84.269,84.206,76.591,76.66,76.625,64.147,95,3.2646,0.84936,0.75504,0.19665
ISS_232RF_FMOVIE001_PRIME,5,2016-02-10T12:07:24,63.08,73.06,11.554,12.038,11.796,84.249,84.35,84.3,76.588,76.694,76.641,64.147,95,2.54478,0.61616,0.58801,0.14305
ISS_232RF_FMOVIE001_PRIME,6,2016-02-10T11:39:08,73.08,83.06,11.564,11.785,11.675,84.335,84.459,84.397,76.628,76.697,76.663,64.147,95,2.50658,0.368,0.5781,0.08475
ISS_232RF_FMOVIE001_PRIME,7,2016-02-10T11:17:16,83.08,93.06,11.589,12.077,11.833,84.439,84.54,84.489,76.626,76.732,76.679,64.147,95,2.559,0.23346,0.5895,0.05354
ISS_232RF_FMOVIE001_PRIME,8,2016-02-10T10:49:00,93.08,103.06,11.599,11.821,11.71,84.524,84.648,84.586,76.666,76.735,76.7,64.147,95,3.12359,0.42336,0.71847,0.09766
ISS_232RF_FMOVIE001_PRIME,9,2016-02-10T10:27:08,103.08,113.06,11.62,11.837,11.728,84.632,84.728,84.68,76.687,76.751,76.719,64.147,95,3.78787,0.80359,0.8702,0.18466
ISS_232RF_FMOVIE001_PRIME,10,2016-02-10T09:58:52,113.08,123.06,11.639,12.131,11.885,84.708,84.835,84.772,76.68,76.785,76.732,64.147,95,4.46796,0.68827,1.02495,0.15886
ISS_232RF_FMOVIE001_PRIME,11,2016-02-10T09:37:32,123.08,133.06,11.659,12.157,11.908,84.815,84.915,84.865,76.701,76.806,76.753,64.147,95,2.86071,0.37438,0.65546,0.08627
ISS_232RF_FMOVIE001_PRIME,12,2016-02-10T09:08:44,133.08,143.06,11.669,11.895,11.782,84.9,85.021,84.96,76.741,76.809,76.775,64.147,95,2.52037,0.2541,0.57652,0.0582
ISS_232RF_FMOVIE001_PRIME,13,2016-02-10T08:47:24,143.08,153.06,11.689,11.912,11.8,85.006,85.101,85.053,76.762,76.824,76.793,64.147,95,2.94125,0.59288,0.67196,0.13531
ISS_232RF_FMOVIE001_PRIME,14,2016-02-10T08:18:36,153.08,163.06,11.703,11.932,11.817,85.085,85.206,85.146,76.778,76.846,76.812,64.147,95,2.59487,0.32352,0.59196,0.07406
ISS_232RF_FMOVIE001_PRIME,15,2016-02-10T07:57:16,163.08,173.06,11.722,11.95,11.836,85.191,85.285,85.238,76.799,76.861,76.83,64.147,95,2.52544,0.31946,0.57542,0.07293
ISS_232RF_FMOVIE001_PRIME,16,2016-02-10T07:28:28,173.08,183.06,11.737,11.969,11.853,85.27,85.39,85.33,76.815,76.882,76.849,64.147,95,2.7154,0.43763,0.6177,0.09932
ISS_232RF_FMOVIE001_PRIME,17,2016-02-10T07:07:08,183.08,193.06,11.756,12.278,12.017,85.375,85.48,85.427,76.818,76.921,76.87,64.147,95,3.90086,0.88334,0.88613,0.1997
ISS_232RF_FMOVIE001_PRIME,18,2016-02-10T06:31:24,193.08,203.06,11.77,12.725,12.248,85.453,85.623,85.538,76.815,76.97,76.893,64.147,95,2.59077,0.23677,0.58819,0.05367
ISS_232RF_FMOVIE001_PRIME,19,2016-02-10T06:17:00,203.08,213.06,11.789,12.018,11.904,85.583,85.651,85.617,76.879,76.953,76.916,64.147,95,2.42835,0.14969,0.54984,0.03387
ISS_232RF_FMOVIE001_PRIME,20,2016-02-10T05:48:44,213.08,223.06,11.808,12.327,12.067,85.631,85.754,85.693,76.866,76.968,76.917,64.147,95,2.637,0.18854,0.59658,0.04244
ISS_232RF_FMOVIE001_PRIME,21,2016-02-10T05:26:52,223.08,233.06,11.821,12.054,11.938,85.739,85.832,85.785,76.91,76.972,76.941,64.147,95,2.5399,0.24882,0.57392,0.05638
ISS_232RF_FMOVIE001_PRIME,22,2016-02-10T04:58:36,233.08,243.06,11.835,12.072,11.953,85.816,85.935,85.875,76.926,76.993,76.959,64.147,95,2.82092,0.56386,0.63644,0.12722
ISS_232RF_FMOVIE001_PRIME,23,2016-02-10T04:29:48,243.08,253.06,11.854,12.398,12.126,85.919,86.048,85.984,76.935,77.036,76.985,64.147,95,2.75891,0.25322,0.62181,0.05733
ISS_232RF_FMOVIE001_PRIME,24,2016-02-10T04:08:28,253.08,263.06,11.867,12.106,11.987,86.022,86.114,86.068,76.968,77.029,76.999,64.147,95,3.02649,0.27172,0.68084,0.06118
ISS_232RF_FMOVIE001_PRIME,25,2016-02-10T03:47:08,263.08,273.06,11.885,12.122,12.004,86.099,86.19,86.144,76.984,77.045,77.014,64.147,95,2.92572,0.37622,0.65745,0.08469
ISS_232RF_FMOVIE001_PRIME,26,2016-02-10T03:18:20,273.08,283.06,11.899,12.443,12.171,86.175,86.292,86.233,76.982,77.083,77.032,64.147,95,2.97044,0.3202,0.66651,0.07184
ISS_232RF_FMOVIE001_PRIME,27,2016-02-10T02:57:00,283.08,293.06,11.917,12.159,12.038,86.277,86.368,86.322,77.02,77.081,77.051,64.147,95,3.20305,0.3706,0.71774,0.08277
ISS_232RF_FMOVIE001_PRIME,28,2016-02-10T02:21:16,293.08,303.06,11.93,12.93,12.43,86.353,86.518,86.435,77.001,77.151,77.076,64.147,95,3.37477,0.6555,0.7557,0.14638
ISS_232RF_FMOVIE001_PRIME,29,2016-02-10T02:06:52,303.08,313.06,11.948,12.192,12.07,86.479,86.544,86.512,77.062,77.138,77.1,64.147,95,2.43327,0.19264,0.54334,0.04299
ISS_232RF_FMOVIE001_PRIME,30,2016-02-10T01:38:04,313.08,323.06,11.961,12.208,12.085,86.529,86.645,86.587,77.073,77.138,77.105,64.147,95,2.41817,0.20906,0.53962,0.04669
ISS_232RF_FMOVIE001_PRIME,31,2016-02-10T01:16:44,323.08,333.06,11.978,12.224,12.101,86.63,86.72,86.675,77.094,77.153,77.124,64.147,95,2.59993,0.21999,0.57938,0.0489
ISS_232RF_FMOVIE001_PRIME,32,2016-02-10T00:48:28,333.08,343.06,11.991,12.24,12.116,86.705,86.82,86.763,77.109,77.174,77.142,64.147,95,2.83613,0.2838,0.63112,0.06298
ISS_232RF_FMOVIE001_PRIME,33,2016-02-10T00:41:00,343.08,353.06,12.008,13.888,12.948,86.805,86.845,86.825,77.056,77.179,77.118,64.147,95,3.59332,0.35378,0.80075,0.07855
ISS_232RI_EGAPMOVMP001_PRIME_1,0,2016-02-21T09:02:52,0.0,9.98,14.446,18.249,16.347,107.452,107.541,107.497,78.21,78.303,78.257,64.102,94,3.38977,0.24684,0.69007,0.05033
ISS_232RI_EGAPMOVMP001_PRIME_1,1,2016-02-21T08:43:40,10.0,19.98,14.547,18.521,16.534,107.54,107.626,107.583,78.242,78.315,78.278,64.102,94,3.47694,0.32711,0.70638,0.06663
ISS_232RI_EGAPMOVMP001_PRIME_1,2,2016-02-21T08:25:00,20.0,29.98,14.457,18.263,16.36,107.624,107.707,107.666,78.265,78.348,78.307,64.102,94,3.56133,0.80303,0.72139,0.16176
ISS_232RI_EGAPMOVMP001_PRIME_1,3,2016-02-21T07:47:08,30.0,39.98,14.397,18.195,16.296,107.683,107.772,107.727,78.284,78.376,78.33,64.102,94,8.8676,2.61742,1.79403,0.52983
ISS_232RI_EGAPMOVMP001_PRIME_1,4,2016-02-21T07:27:56,40.0,49.98,14.486,18.468,16.477,107.765,107.852,107.809,78.316,78.389,78.353,64.102,94,5.92061,1.5568,1.1954,0.31367
ISS_232RI_EGAPMOVMP001_PRIME_1,5,2016-02-21T07:08:44,50.0,59.98,14.313,17.878,16.095,107.852,107.935,107.894,78.345,78.417,78.381,64.102,94,5.62547,2.94223,1.13238,0.59243
ISS_232RI_EGAPMOVMP001_PRIME_1,6,2016-02-21T06:30:52,60.0,69.98,14.318,18.433,16.375,107.91,108.005,107.957,78.354,78.452,78.403,64.102,94,3.89868,0.96208,0.7837,0.19303
ISS_232RI_EGAPMOVMP001_PRIME_1,7,2016-02-21T06:12:12,70.0,79.98,14.396,18.324,16.36,107.991,108.08,108.036,78.392,78.465,78.428,64.102,94,3.54949,0.53022,0.71239,0.10701
ISS_232RI_EGAPMOVMP001_PRIME_1,8,2016-02-21T05:53:00,80.0,89.98,14.311,18.064,16.188,108.08,108.164,108.122,78.416,78.487,78.452,64.102,94,5.1855,2.60759,1.03763,0.52146
ISS_232RI_EGAPMOVMP001_PRIME_1,9,2016-02-21T05:15:08,90.0,99.98,14.318,18.406,16.362,108.144,108.236,108.19,78.429,78.523,78.476,64.102,94,4.78709,0.70474,0.95612,0.13928
ISS_232RI_EGAPMOVMP001_PRIME_1,10,2016-02-21T04:55:56,100.0,109.98,14.279,18.075,16.177,108.219,108.309,108.264,78.461,78.543,78.502,64.102,94,5.23056,0.5658,1.04289,0.11235
ISS_232RI_EGAPMOVMP001_PRIME_1,11,2016-02-21T04:37:16,110.0,119.98,14.332,18.3,16.316,108.31,108.395,108.352,78.487,78.558,78.523,64.102,94,6.13053,0.75657,1.21955,0.15128
ISS_232RI_EGAPMOVMP001_PRIME_1,12,2016-02-21T03:58:52,120.0,129.98,14.276,18.26,16.268,108.382,108.472,108.427,78.506,78.598,78.552,64.102,94,4.93528,0.77378,0.9795,0.1543
ISS_232RI_EGAPMOVMP001_PRIME_1,13,2016-02-21T03:40:12,130.0,139.98,14.287,18.267,16.277,108.449,108.541,108.495,78.532,78.615,78.573,64.102,94,3.84334,0.38517,0.76165,0.07642
ISS_232RI_EGAPMOVMP001_PRIME_1,14,2016-02-21T03:21:00,140.0,149.98,14.309,18.376,16.343,108.541,108.628,108.584,78.562,78.632,78.597,64.102,94,3.64115,0.26245,0.71973,0.05173
ISS_232RI_EGAPMOVMP001_PRIME_1,15,2016-02-21T02:43:08,150.0,159.98,14.19,18.629,16.409,108.624,108.705,108.664,78.586,78.667,78.627,64.102,94,4.45218,0.30882,0.87785,0.06167
ISS_232RI_EGAPMOVMP001_PRIME_1,16,2016-02-21T02:23:56,160.0,169.98,14.188,18.174,16.181,108.681,108.774,108.727,78.603,78.694,78.649,64.102,94,3.85606,0.42749,0.75907,0.08328
ISS_232RI_EGAPMOVMP001_PRIME_1,17,2016-02-21T02:05:16,170.0,179.98,14.198,18.165,16.182,108.774,108.862,108.818,78.641,78.712,78.677,64.102,94,3.89074,0.448,0.76392,0.08723
ISS_232RI_EGAPMOVMP001_PRIME_1,18,2016-02-21T02:05:16,180.0,189.98,14.243,24.793,19.518,108.77,108.887,108.828,78.698,78.907,78.802,64.102,94,4.70842,0.6883,0.91162,0.13154
ISS_232RI_EGAPMOVMP001_PRIME_1,19,2016-02-21T02:05:16,190.0,199.98,17.849,24.848,21.348,108.829,108.922,108.876,78.86,78.929,78.894,64.102,94,5.03054,1.36889,0.96854,0.26314
ISS_232RI_EGAPMOVMP001_PRIME_1,20,2016-02-21T02:05:16,200.0,228.32,15.409,24.861,20.135,106.382,108.899,107.641,77.85,78.946,78.398,64.102,94,3.54064,0.38515,0.73083,0.06542
ISS_232RI_EGAPMOVMP001_PRIME_1,21,2016-02-21T14:44:44,228.34,238.32,14.685,18.332,16.509,106.494,106.582,106.538,77.906,77.998,77.952,64.102,94,3.43706,0.23632,0.71723,0.04964
ISS_232RI_EGAPMOVMP001_PRIME_1,22,2016-02-21T14:06:20,238.34,248.32,14.67,18.471,16.57,106.551,106.638,106.594,77.925,78.013,77.969,64.102,94,3.94143,0.56936,0.82184,0.11899
ISS_232RI_EGAPMOVMP001_PRIME_1,23,2016-02-21T13:47:40,248.34,258.32,14.64,18.251,16.445,106.638,106.722,106.68,77.96,78.034,77.997,64.102,94,3.66008,0.28636,0.76126,0.05974
ISS_232RI_EGAPMOVMP001_PRIME_1,24,2016-02-21T13:28:28,258.34,268.32,14.682,18.439,16.561,106.714,106.8,106.757,77.974,78.063,78.019,64.102,94,4.39147,0.5565,0.91148,0.11646
ISS_232RI_EGAPMOVMP001_PRIME_1,25,2016-02-21T12:50:36,268.34,278.32,14.621,18.394,16.508,106.774,106.859,106.817,77.995,78.085,78.04,64.102,94,3.86613,0.42922,0.80121,0.08796
ISS_232RI_EGAPMOVMP001_PRIME_1,26,2016-02-21T12:31:24,278.34,288.32,14.472,17.68,16.076,106.856,106.941,106.898,78.035,78.115,78.075,64.102,94,4.16311,0.47255,0.86058,0.09788
ISS_232RI_EGAPMOVMP001_PRIME_1,27,2016-02-21T12:12:44,288.34,298.32,14.613,18.348,16.481,106.94,107.021,106.98,78.047,78.128,78.087,64.102,94,5.23135,0.63466,1.07943,0.13072
ISS_232RI_EGAPMOVMP001_PRIME_1,28,2016-02-21T11:34:52,298.34,308.32,14.496,18.015,16.256,107.003,107.089,107.046,78.07,78.162,78.116,64.102,94,4.2785,1.55161,0.88098,0.31899
ISS_232RI_EGAPMOVMP001_PRIME_1,29,2016-02-21T11:15:40,308.34,318.32,14.448,17.804,16.126,107.075,107.161,107.118,78.101,78.183,78.142,64.102,94,3.38658,0.29576,0.69618,0.06129
ISS_232RI_EGAPMOVMP001_PRIME_1,30,2016-02-21T10:56:28,318.34,328.32,14.472,17.973,16.223,107.161,107.243,107.202,78.125,78.198,78.161,64.102,94,3.44583,0.40033,0.70678,0.08276
ISS_232RI_EGAPMOVMP001_PRIME_1,31,2016-02-21T10:18:36,328.34,338.32,14.413,17.897,16.155,107.235,107.316,107.276,78.147,78.235,78.191,64.102,94,3.75535,0.27252,0.76837,0.0554
ISS_232RI_EGAPMOVMP001_PRIME_1,32,2016-02-21T09:59:56,338.34,348.32,14.472,18.112,16.292,107.295,107.383,107.339,78.168,78.249,78.208,64.102,94,4.84944,0.76129,0.99127,0.15526
ISS_232RI_EGAPMOVMP001_PRIME_1,33,2016-02-21T09:40:44,348.34,358.32,14.431,17.989,16.21,107.383,107.466,107.425,78.196,78.269,78.233,64.102,94,4.65177,0.55057,0.94857,0.11281
ISS_232RI_EGAPMOVMP001_PRIME_2,0,2016-02-21T17:11:56,0.0,9.98,14.592,15.95,15.271,100.431,100.517,100.474,77.805,77.916,77.861,64.105,42,2.90831,0.19036,0.6116,0.04082
ISS_232RI_EGAPMOVMP001_PRIME_2,1,2016-02-21T16:52:44,10.0,19.98,14.58,15.949,15.264,100.483,100.569,100.526,77.822,77.934,77.878,64.105,42,2.97507,0.27058,0.62472,0.05594
ISS_232RI_EGAPMOVMP001_PRIME_2,2,2016-02-21T16:33:00,20.0,29.98,14.567,16.262,15.414,100.535,100.621,100.578,77.839,77.951,77.895,64.105,42,3.02979,0.73835,0.63565,0.15575
ISS_232RI_EGAPMOVMP001_PRIME_2,3,2016-02-21T15:15:08,30.0,49.24,16.133,22.725,19.429,100.587,100.874,100.73,77.74,78.076,77.908,64.105,42,6.50745,1.45508,1.37332,0.30938
ISS_232RI_EGAPMOVMP001_PRIME_2,4,2016-02-21T15:15:08,49.26,59.24,14.516,16.123,15.319,100.799,100.864,100.831,77.945,78.064,78.005,64.105,42,4.60551,1.98038,0.95656,0.40916
ISS_232RI_EGAPMOVMP001_PRIME_2,5,2016-02-21T15:15:08,59.26,69.24,15.321,21.82,18.571,100.797,100.822,100.809,77.824,77.945,77.885,64.105,42,3.42588,0.7791,0.71879,0.16199
ISS_232RI_EGAPMOVMP001_PRIME_2,6,2016-02-21T15:15:08,69.26,277.34,15.786,22.753,19.269,99.971,100.83,100.4,77.755,77.859,77.807,64.105,42,3.27425,0.36284,0.69152,0.07717
ISS_232RI_EGAPMOVMP001_PRIME_2,7,2016-02-21T20:46:20,277.36,287.34,14.729,15.935,15.332,99.915,99.971,99.943,77.634,77.754,77.694,64.105,42,3.48381,0.39158,0.74269,0.08525
ISS_232RI_EGAPMOVMP001_PRIME_2,8,2016-02-21T20:07:24,287.36,297.34,14.714,16.051,15.383,99.915,100.052,99.983,77.63,77.76,77.695,64.105,42,4.38376,0.6239,0.93357,0.13241
ISS_232RI_EGAPMOVMP001_PRIME_2,9,2016-02-21T19:48:12,297.36,307.34,14.692,16.029,15.361,100.018,100.103,100.06,77.665,77.777,77.721,64.105,42,3.87063,1.35897,0.82321,0.28931
ISS_232RI_EGAPMOVMP001_PRIME_2,10,2016-02-21T19:28:28,307.36,317.34,14.68,16.018,15.349,100.069,100.155,100.112,77.682,77.794,77.738,64.105,42,2.8991,0.25252,0.61581,0.05435
ISS_232RI_EGAPMOVMP001_PRIME_2,11,2016-02-21T18:49:32,317.36,327.34,14.798,18.319,16.558,100.12,100.294,100.207,77.651,77.875,77.763,64.105,42,2.88977,0.34256,0.61251,0.07044
ISS_232RI_EGAPMOVMP001_PRIME_2,12,2016-02-21T18:29:48,327.36,337.34,14.642,15.994,15.318,100.224,100.31,100.267,77.734,77.846,77.79,64.105,42,3.1531,0.20996,0.66674,0.04435
ISS_232RI_EGAPMOVMP001_PRIME_2,13,2016-02-21T18:10:36,337.36,347.34,14.63,15.983,15.307,100.275,100.361,100.318,77.752,77.864,77.808,64.105,42,3.89578,0.56271,0.82263,0.11805
ISS_232RI_EGAPMOVMP001_PRIME_2,14,2016-02-21T17:31:40,347.36,357.34,14.959,18.289,16.624,100.327,100.501,100.414,77.721,77.945,77.833,64.105,42,4.05018,0.44754,0.85518,0.09685
ISS_233RF_FMOVIE001_PRIME_1,0,2016-03-06T02:05:16,0.0,9.98,10.977,11.044,11.01,58.401,58.512,58.456,68.095,68.174,68.135,64.053,52,1.20976,0.10862,0.45052,0.04053
ISS_233RF_FMOVIE001_PRIME_1,1,2016-03-06T01:45:00,10.0,19.98,11.007,11.128,11.067,58.512,58.617,58.564,68.063,68.213,68.138,64.053,52,1.34039,0.26182,0.49913,0.09748
ISS_233RF_FMOVIE001_PRIME_1,2,2016-03-06T01:38:04,20.0,29.98,11.037,11.819,11.428,58.617,58.669,58.643,68.105,68.367,68.236,64.053,52,2.41597,1.55808,0.8945,0.57408
ISS_233RF_FMOVIE001_PRIME_1,3,2016-03-06T01:38:04,30.0,210.16,10.518,11.901,11.21,56.568,58.668,57.618,67.892,68.379,68.136,64.053,52,1.52208,0.42916,0.5689,0.1568
ISS_233RF_FMOVIE001_PRIME_1,4,2016-03-06T08:23:56,210.18,220.16,10.535,10.593,10.564,56.683,56.804,56.744,68.029,68.111,68.07,64.053,52,1.5507,0.20956,0.57919,0.07844
ISS_233RF_FMOVIE001_PRIME_1,5,2016-03-06T07:57:16,220.18,230.16,10.568,10.626,10.597,56.805,56.925,56.865,68.033,68.115,68.074,64.053,52,1.32206,0.07417,0.49365,0.02766
ISS_233RF_FMOVIE001_PRIME_1,6,2016-03-06T07:36:28,230.18,240.16,10.592,10.658,10.625,56.925,57.035,56.98,68.037,68.118,68.078,64.053,52,1.39838,0.15624,0.52203,0.05838
ISS_233RF_FMOVIE001_PRIME_1,7,2016-03-06T07:09:48,240.18,250.16,10.625,10.684,10.654,57.035,57.155,57.095,68.041,68.122,68.082,64.053,52,1.43689,0.22742,0.5364,0.08482
ISS_233RF_FMOVIE001_PRIME_1,8,2016-03-06T06:42:36,250.18,260.16,10.657,10.717,10.687,57.156,57.274,57.215,68.046,68.126,68.086,64.053,52,1.40102,0.10884,0.52288,0.04048
ISS_233RF_FMOVIE001_PRIME_1,9,2016-03-06T06:15:24,260.18,270.16,10.684,10.749,10.716,57.274,57.391,57.332,68.049,68.13,68.09,64.053,52,1.71427,0.37052,0.63965,0.13825
ISS_233RF_FMOVIE001_PRIME_1,10,2016-03-06T05:55:08,270.18,280.16,10.714,10.773,10.744,57.391,57.501,57.446,68.054,68.133,68.094,64.053,52,1.47416,0.19304,0.55,0.07196
ISS_233RF_FMOVIE001_PRIME_1,11,2016-03-06T05:27:56,280.18,290.16,10.746,10.806,10.776,57.501,57.618,57.559,68.057,68.138,68.097,64.053,52,1.49903,0.15158,0.5592,0.05652
ISS_233RF_FMOVIE001_PRIME_1,12,2016-03-06T05:01:16,290.18,300.16,10.776,10.838,10.807,57.618,57.733,57.675,68.062,68.142,68.102,64.053,52,2.16684,0.16825,0.80809,0.0625
ISS_233RF_FMOVIE001_PRIME_1,13,2016-03-06T04:41:00,300.18,310.16,10.802,10.862,10.832,57.733,57.841,57.787,68.067,68.146,68.106,64.053,52,1.63434,0.35172,0.6094,0.13115
ISS_233RF_FMOVIE001_PRIME_1,14,2016-03-06T04:13:48,310.18,320.16,10.834,10.893,10.864,57.841,57.956,57.899,68.07,68.15,68.11,64.053,52,1.25484,0.15122,0.46784,0.05625
ISS_233RF_FMOVIE001_PRIME_1,15,2016-03-06T03:46:36,320.18,330.16,10.866,10.926,10.896,57.956,58.07,58.013,68.075,68.155,68.115,64.053,52,1.24978,0.19051,0.46584,0.07104
ISS_233RF_FMOVIE001_PRIME_1,16,2016-03-06T03:19:24,330.18,340.16,10.89,10.957,10.924,58.07,58.183,58.127,68.081,68.16,68.12,64.053,52,1.46977,0.24254,0.54769,0.09042
ISS_233RF_FMOVIE001_PRIME_1,17,2016-03-06T02:59:08,340.18,350.16,10.921,10.982,10.951,58.183,58.29,58.236,68.086,68.164,68.125,64.053,52,1.96955,0.32559,0.73391,0.12144
ISS_234RF_FMOVIE001_PRIME,0,2016-04-01T02:36:44,0.0,9.98,6.62,6.675,6.647,38.675,38.947,38.811,69.023,69.153,69.088,63.964,43,1.06522,0.21479,0.38024,0.07685
ISS_234RF_FMOVIE001_PRIME,1,2016-04-01T02:11:08,10.0,19.98,6.666,6.752,6.709,38.948,39.217,39.082,68.904,69.195,69.05,63.964,43,1.33796,0.28874,0.47863,0.10352
ISS_234RF_FMOVIE001_PRIME,2,2016-04-01T01:46:04,20.0,29.98,6.712,6.785,6.748,39.217,39.483,39.35,68.896,69.087,68.992,63.964,43,2.60336,0.43032,0.93277,0.15421
ISS_234RF_FMOVIE001_PRIME,3,2016-04-01T01:26:20,30.0,39.98,6.758,6.847,6.803,39.483,39.714,39.599,68.909,69.051,68.98,63.964,43,2.0601,0.44454,0.73907,0.15917
ISS_234RF_FMOVIE001_PRIME,4,2016-04-01T01:26:20,40.0,252.06,6.11,7.045,6.578,35.326,39.73,37.528,69.051,69.675,69.363,63.964,43,1.64647,0.33072,0.58047,0.12096
ISS_234RF_FMOVIE001_PRIME,5,2016-04-01T07:13:32,252.08,262.06,6.112,6.163,6.138,35.482,35.793,35.637,69.544,69.681,69.613,63.964,43,1.36293,0.11808,0.47489,0.04113
ISS_234RF_FMOVIE001_PRIME,6,2016-04-01T06:48:28,262.08,272.06,6.161,6.21,6.186,35.793,36.1,35.946,69.503,69.639,69.571,63.964,43,1.91005,0.30938,0.6668,0.10805
ISS_234RF_FMOVIE001_PRIME,7,2016-04-01T06:22:52,272.08,282.06,6.21,6.269,6.24,36.1,36.403,36.251,69.383,69.599,69.491,63.964,43,1.57802,0.15575,0.55239,0.05417
ISS_234RF_FMOVIE001_PRIME,8,2016-04-01T05:57:48,282.08,292.06,6.26,6.309,6.284,36.403,36.702,36.553,69.406,69.552,69.479,63.964,43,1.67329,0.24482,0.58668,0.08617
ISS_234RF_FMOVIE001_PRIME,9,2016-04-01T05:32:44,292.08,302.06,6.308,6.359,6.333,36.703,36.998,36.85,69.354,69.497,69.425,63.964,43,2.05881,0.21807,0.72369,0.07716
ISS_234RF_FMOVIE001_PRIME,10,2016-04-01T05:07:40,302.08,312.06,6.354,6.42,6.387,36.998,37.29,37.144,69.255,69.457,69.356,63.964,43,1.86457,0.24584,0.657,0.08671
ISS_234RF_FMOVIE001_PRIME,11,2016-04-01T04:37:16,312.08,322.06,6.4,6.466,6.433,37.291,37.61,37.45,69.204,69.405,69.305,63.964,43,1.35548,0.2611,0.47877,0.09221
ISS_234RF_FMOVIE001_PRIME,12,2016-04-01T04:17:00,322.08,332.06,6.446,6.509,6.478,37.61,37.864,37.737,69.202,69.331,69.267,63.964,43,1.27973,0.31694,0.45297,0.11201
ISS_234RF_FMOVIE001_PRIME,13,2016-04-01T03:47:08,332.08,342.06,6.501,6.548,6.525,37.864,38.177,38.021,69.138,69.336,69.237,63.964,43,1.55539,0.28412,0.55201,0.10096
ISS_234RF_FMOVIE001_PRIME,14,2016-04-01T03:22:04,342.08,352.06,6.538,6.595,6.566,38.177,38.455,38.316,69.072,69.269,69.171,63.964,43,1.71955,0.27036,0.61144,0.09569
ISS_234RI_EGAPMOVMP001_PRIME,0,2016-04-08T09:40:44,0.0,9.98,13.716,14.238,13.977,107.353,107.45,107.402,74.35,74.457,74.404,63.94,88,2.45243,0.34631,0.65927,0.09253
ISS_234RI_EGAPMOVMP001_PRIME,1,2016-04-08T09:08:12,10.0,19.98,13.7,14.097,13.899,107.45,107.547,107.498,74.391,74.495,74.443,63.94,88,3.05187,0.84292,0.81852,0.2264
ISS_234RI_EGAPMOVMP001_PRIME,2,2016-04-08T08:52:12,20.0,29.98,13.669,14.069,13.869,107.547,107.643,107.595,74.434,74.524,74.479,63.94,88,4.7989,0.84219,1.28426,0.22598
ISS_234RI_EGAPMOVMP001_PRIME,3,2016-04-08T08:19:08,30.0,39.98,13.653,14.061,13.857,107.643,107.742,107.693,74.469,74.575,74.522,63.94,88,3.81299,0.8384,1.01755,0.22361
ISS_234RI_EGAPMOVMP001_PRIME,4,2016-04-08T08:03:08,40.0,49.98,13.621,13.942,13.782,107.742,107.837,107.79,74.508,74.6,74.554,63.94,88,3.02206,0.25667,0.80492,0.06877
ISS_234RI_EGAPMOVMP001_PRIME,5,2016-04-08T07:30:36,50.0,59.98,13.605,14.016,13.811,107.837,107.938,107.888,74.547,74.641,74.594,63.94,88,3.44543,0.64957,0.91531,0.17247
ISS_234RI_EGAPMOVMP001_PRIME,6,2016-04-08T07:14:04,60.0,69.98,13.573,13.874,13.723,107.938,108.033,107.986,74.589,74.685,74.637,63.94,88,3.3901,0.45845,0.89827,0.12219
ISS_234RI_EGAPMOVMP001_PRIME,7,2016-04-08T06:41:32,70.0,79.98,13.547,13.919,13.733,108.033,108.136,108.084,74.616,74.728,74.672,63.94,88,2.65818,0.27394,0.70271,0.0731
ISS_234RI_EGAPMOVMP001_PRIME,8,2016-04-08T06:09:00,80.0,89.98,13.525,13.869,13.697,108.136,108.231,108.183,74.671,74.768,74.72,63.94,88,2.82712,0.24206,0.74507,0.06358
ISS_234RI_EGAPMOVMP001_PRIME,9,2016-04-08T05:52:28,90.0,99.98,13.493,17.665,15.579,108.231,108.334,108.282,74.691,74.93,74.81,63.94,88,5.14138,2.33725,1.35193,0.61443
